route_id,trip_id,direction_id,year,month,twenty_pct_occupancy,thirty_pct_occupancy,forty_pct_occupancy,median_occupancy,sixty_pct_occupancy,seventy_pct_occupancy,seventy_five_pct_occupancy,seventy_five_pct_occupancy_1,eighty_pct_occupancy,ninety_fifth_pct_occupancy,max_occupancy
9,137455,0,2019,7,5,8,10,12,14,16,17,17,19,26,30
1,133005,0,2019,1,2,2,3,3,4,4,4.25,4.25,5,9,11
3,139475,0,2019,10,0,0,0,0,0,0.099999999999999867,0.25,0.25,0.40000000000000013,0.84999999999999987,1
9,134797,1,2019,5,3,3,3.000000000000004,5,6,6,9.75,9.75,11,13,13
4,139834,1,2019,10,6,7,10,15,21,23,24,24,25,27,30
16,139214,1,2020,1,1,1,2,2,4,4,4.75,4.75,6,7,7
3,134132,0,2019,4,0,0,0,0.5,1,1,1.75,1.75,4,4,4
4,139766,0,2020,2,1,1,2,3,4,4,4.75,4.75,5,6,6
9,140115,0,2020,4,1,2,3,3,4,4,4.5,4.5,5,8,8
9,140156,0,2019,12,1,1,1,1,1,1,1.25,1.25,2,2,2
4,137046,1,2019,7,10,11,13,14,16,18,18,18,19,24,29
10A,138597,1,2020,1,0,0,0,0,1,1,2.5,2.5,3,8,8
4,134476,1,2019,4,6,7,8,10,12,15,17,17,18,19,20
4,137049,1,2019,8,10,14,16,18,20,22,23,23,26,33,35
4,139800,0,2019,9,7,9,9.2000000000000028,12,13,14,16.5,16.5,17,18,18
3,140948,1,2020,4,0.4,0.6,0.8,1,1.2,1.4,1.5,1.5,1.6,1.9,2
4,137076,1,2019,8,6,7,9,12,15,16,17,17,20,36,42
3,139461,0,2019,12,0,0,0,0,1,1,1.25,1.25,2,4.5499999999999972,5
4,139853,1,2020,1,6,7,8,9,10,16,17,17,18,23,26
4,139860,1,2019,11,6,7,9,12.5,14,15,17.5,17.5,19,27,30
10A,138610,1,2019,11,2,2,2,3,3,3,3.75,3.75,4,5,5
1,138477,1,2019,12,3,4,4,4,5,6,8.75,8.75,11,14,14
10A,138571,0,2020,4,3,3,3,3,3,3,3.5,3.5,4,4,4
16,139206,1,2019,11,-2,-1,-1,-1,-1,-1,-1,-1,-1,4,5
4,137041,1,2019,5,6,8,10,11,13,16,17,17,19,24,28
4,139817,1,2019,9,7,9,11,13.5,17,18.29999999999999,19,19,20,23,25
4,137080,1,2019,8,9,12,14,16,18,22,24,24,26,34,42
4,137152,1,2019,8,4,4,5,9,13,18,18,18,19,20,22
4,137205,1,2019,8,9.2000000000000011,12,13,21,21,21,21,21,21,23,23
9,140152,1,2020,4,2,2,3,3,3,3,3.75,3.75,4,4,6
4,137175,1,2019,8,9.0000000000000018,10.499999999999998,13,16,16,17,17,17,17,18,18
21,136700,0,2019,8,0,0.89999999999999925,2,2,3,4,4.75,4.75,5.400000000000003,6,6
28,135653,1,2019,3,0,0,0,0,0,0.29999999999999916,1.25,1.25,2,2,2
1,138340,0,2019,11,4,5,6,8,9,10,10.5,10.5,11,13,13
4,137002,0,2019,5,9,11,13,14,16,18,19,19,20,25,31
3,140950,1,2019,12,0.40000000000000008,1,1,1.5,2,2,2.75,2.75,3.8000000000000007,5,5
4,139825,1,2020,1,10,11.099999999999998,12,15,16,17,18,18,18,27,33
3,136808,1,2019,7,3,3,3,4,4,4,4.5,4.5,5,5,5
4,139856,1,2019,9,5,7,7,12,15,15,17,17,19,21,22
1,138349,0,2020,2,1,3,3,4,4,4,4.25,4.25,5,6,7
2,136634,1,2019,7,1,1,1,2,3,3,3.5,3.5,4,5,6
1,138464,1,2019,11,6,6,7,7,7.799999999999998,8,8.75,8.75,9,10,11
4,139679,0,2019,11,7,9,11,13,15,17,18,18,19,22,25
21,136717,1,2019,7,0,0,0,1,1,1,3.25,3.25,4,6,6
10A,133240,0,2019,1,6,7,7,10,10,10,10.5,10.5,11,11.899999999999999,12
10A,133216,1,2019,5,-1,-1,-1,0,0.19999999999999829,2,2.75,2.75,4,4,4
8,140018,0,2020,3,2,2,2,2,3,3,5.25,5.25,6,7,7
3,136789,0,2019,8,0,1,1,1,1,1,1.5,1.5,3,3,3
4,139802,1,2020,2,4,5,5.2000000000000073,6,7,8,9.25,9.25,11,19.849999999999984,23
10A,138603,0,2019,10,1,1,1,1,1,2,2.75,2.75,3,3,3
4,134528,1,2019,3,11,13,16,18,19,20,24,24,25,27,29
9,140164,0,2020,2,4,4,5,5,5,6,6.25,6.25,7,10,10
9,137506,1,2019,5,1,3,3,4,5,6,6.75,6.75,7,14,18
21,134073,1,2019,4,0,0,0,0,0,0,1.5,1.5,2.2000000000000042,4,4
15,133762,1,2019,5,0,0,1,2,2,3,3.25,3.25,4,4,4
4,139689,0,2019,11,7,7,9,11,12,14,17,17,18,23,30
1,138498,0,2020,1,3,4,5,5,5,5,6.5,6.5,8,9,9
4,139831,1,2020,4,4,4,5,5.5,6,6,7.75,7.75,8,9,9
21,134046,1,2019,3,1,2,3,4,5,5,5.25,5.25,6,7,7
3,140952,1,2019,9,4,4,4,4.5,5,6,6.5,6.5,7,7,7
1,135789,0,2019,5,3,4,4,4,4,5,5.25,5.25,6,7.0499999999999963,8
1,138500,0,2020,3,3,3,3,4,4,5.2999999999999972,6.25,6.25,7,7,7
2,136625,1,2019,7,0,1,1,1,2,2,2.5,2.5,3,5,5
4,137054,1,2019,6,9,13,15,17,18,20,22,22,23,28,33
4,139842,0,2019,10,7,8,9,10,14,15,15.25,15.25,16,17.249999999999989,18
4,137162,1,2019,8,6,7,12,14,14.199999999999994,18,19,19,19,22,24
4,137049,1,2019,7,7,10,11,13,14,16,17,17,18,24,29
1,135844,1,2019,8,7,8,8,10,11,16,17,17,19,21,21
4,139833,1,2019,11,3,3,4,5,6,7,7.5,7.5,8,12,12
9,137547,1,2019,8,5,7,8,12,15.799999999999997,17,18,18,19,21,21
4,137133,0,2019,8,12,13,16,19,19,19,20,20,20,20.099999999999994,22
3,139467,0,2020,3,0,0,0,0,0,0.099999999999999867,0.25,0.25,0.40000000000000013,0.84999999999999987,1
4,137118,0,2019,5,4,5,8,11,12,15,19,19,19,22,23
4,137049,1,2019,6,7,9,12,15,16,17,18,18,18,23,29
4,134488,1,2019,3,6,6,7,8,15,16,17,17,17,19,19
4,139708,1,2019,11,2,3,5,7,8,10,10.5,10.5,11,15,18
1,138512,1,2020,3,3,3,4,4,4,4,4.5,4.5,5,6,7
8,140013,0,2020,4,0,1,1,2,3,3,3.5,3.5,4,4,4
4,139801,1,2019,10,10,10.999999999999998,11,12,14,18,18,18,19,19.499999999999993,21
4,139735,1,2020,1,10,12,14,15,18,19,20,20,20,24,30
3,139479,0,2020,2,0,0,0,0,0,0,0.25,0.25,0.80000000000000049,1,1
21,136672,1,2019,5,0,1,1,2,2,3,4.5,4.5,5,8,8
4,137054,1,2019,7,10,12,15,17,18.999999999999975,21,22.5,22.5,24,28,34
16,133853,0,2019,2,1,1,3,3,3,5,5.75,5.75,7,7,8
4,139770,0,2019,11,9,12,13,16,18,22,22,22,23,26,27
3,139461,0,2020,3,1,1,2,3,3,5,5.25,5.25,6,8,8
10G,138694,1,2019,9,0,0,0,3,4,4,4.25,4.25,5,9,9
21,134025,0,2019,2,5,6,6,7,7,7,7.75,7.75,9,9,9
3,140952,1,2019,12,3.4,3.6,3.8,4,4.2,4.4,4.5,4.5,4.6,4.9,5
3,139482,1,2020,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,139815,1,2020,4,6,6,8,8,8,8,8.75,8.75,9,9,10
4,139749,1,2019,10,5,7,9,11,12,16,18,18,19,24,29
9,137525,0,2019,7,3,4,5,5,5,5,5.5,5.5,8,9,10
4,134497,1,2019,1,12,13,15,16,18,19,20,20,20,24,25
4,137080,1,2019,5,7,10,12,14.5,16,18,19,19,22,25,29
10A,138538,0,2020,2,1,2,2,3,3,3,3.75,3.75,5,6,8
4,139856,1,2019,12,7,11,15.400000000000006,17,19,20,21,21,22,23,24
15,136442,1,2019,5,1,2,2,3,3,3,3.25,3.25,4,5,6
4,139853,1,2020,2,7,9,11,12,13,19,19,19,20,24,24
1,135754,1,2019,7,5,6,7,7,9,10,10.25,10.25,11,14,19
4,137034,0,2019,6,6,7,9,11,13,16,17,17,18,22,25
1,135702,0,2019,5,1,1,1,2,2,3,3.25,3.25,4,5,6
10A,135894,1,2019,7,0,0,1,2,3,4,4.25,4.25,5,8,13
4,134456,0,2019,2,7,8,8,9,10,11,12.75,12.75,17,21,23
4,137035,0,2019,7,5,8,9,10,12,14,15.25,15.25,17,23,32
9,134854,1,2019,4,8,10,11,13.5,15,16,17.5,17.5,19,23,24
4,139796,0,2020,2,3,4,4,4,5,5,5.5,5.5,6,11,11
4,134481,1,2019,4,2,4,5,6,6,8,8.75,8.75,10,17,19
1,138362,0,2019,12,0,0,1,2,3,4,4.5,4.5,5,7,11
21,134062,0,2019,2,2,3,4,4,4,7,8.5,8.5,9,9,9
21,134078,1,2019,1,1,1.6999999999999988,2,4,5,5,5.75,5.75,6,10,10
4,137164,1,2019,8,13,13,15.000000000000004,16,17,20,21,21,22,25,26
4,139859,1,2020,1,10,13,14,14,15,16,17,17,17,21,21
4,137120,0,2019,8,11,11,13,15,16,20,20,20,22,29,30
1,133112,0,2019,1,2,2,3,3,3,5,8.25,8.25,9.2000000000000028,11,11
4,139658,0,2019,11,5.20000000000001,8,9,10,12,16,17,17,18,25,30
16,133877,1,2019,2,2,3,4,4,5,5,5.25,5.25,6,7,7
21,139320,0,2019,10,4,5,6,6,6,7,7.25,7.25,8,11,12
1,133090,0,2019,1,1,1,2,2,2,2,2.25,2.25,3,3,4
2,139296,1,2019,9,0,0,0,0,2,2,2.5,2.5,3,4,4
9,134870,0,2019,2,5,6,7,8,9,10,10.5,10.5,11,19,21
4,134447,0,2019,4,11,13,13,15,17,18,18,18,18,19,20
16,133792,0,2019,5,4,5,6,6,7,7,7.75,7.75,8,9,9
4,139830,1,2019,10,6,7,9,10,10,12,19,19,20,22,24
1,138502,0,2020,3,3,3,3,4,4,5.5999999999999943,8.25,8.25,12,12,12
4,139786,0,2019,11,10,12,13,14,15,16,17,17,18,19,22
4,139748,1,2019,10,8,10,12,13,14,17,18,18,19,25,35
9,140207,1,2020,1,4,4,5,5.5,6,6,7.25,7.25,8,10,10
9,134797,1,2019,4,2,3,4,5,5,6,7.25,7.25,9,16,20
21,139425,1,2019,10,0,0,1,1,1,1,2.25,2.25,3,3,3
13,136077,1,2019,7,5,5,7,8,9,11,11.25,11.25,13,16,18
10G,138691,1,2019,10,1,2,2,2,3,3,3.25,3.25,4,5,5
4,134415,1,2019,4,7,9,11,13,14,16,17,17,17,21,26
21,136731,1,2019,6,4,4,5,5,6,6,6.75,6.75,8,8,9
3,139488,1,2020,1,1,1.7,2,2,2,2.3,2.75,2.75,3.4000000000000008,5,5
10G,138663,1,2020,1,0,0,1,1,2,2,2.25,2.25,3,5,5
4,139815,1,2019,10,8,10,12,12,14,14,17,17,21,22,23
1,138367,0,2019,12,4,5,6,6,6,6,6.25,6.25,10,15,15
21,139360,1,2019,12,0,0,0,1,1,2,2.25,2.25,3,4,6
1,133096,0,2019,1,2,3.6999999999999997,4,4,4,4,4.25,4.25,5,5,5
3,139475,0,2020,3,0,0,0,0,0,0,0.25,0.25,0.60000000000000031,1,1
13,136054,0,2019,5,3,4,5,6,7,9,9.25,9.25,10,14,23
10G,136001,0,2019,5,4,5,5,5,9,10,10.5,10.5,11,13,14
21,136696,0,2019,7,1,1,3,4,4,4,8.25,8.25,9,10.149999999999997,11
2,139269,0,2020,4,0,0,1.4000000000000028,3,3,4.099999999999997,5.25,5.25,6,7,7
4,137132,0,2019,8,13,16,17,18,19,21.199999999999989,24,24,24,27,27
4,134442,0,2019,4,12,14,15.600000000000009,16,19,20,22,22,23,27,29
4,139782,0,2020,2,8,11,13,16,18,19,20,20,20,30,32
1,133102,0,2019,4,1,1,2,4,6,6,6.25,6.25,9,9,9
9,140171,0,2019,11,2,2,5,5,9,9,12.75,12.75,14,14,16
2,136633,1,2019,6,0,0,1,1,1,1,1.5,1.5,2,3,5
4,134456,0,2019,5,11,13,13.400000000000004,16,16,20.599999999999994,21,21,21,23,24
2,139281,0,2020,3,2,2,2,2,3,3,4.5,4.5,5,6,6
2,139294,1,2020,4,0,0,0,0,1.5999999999999974,2,2.5,2.5,5,5,5
3,139477,0,2019,11,1,1,1.0000000000000002,2,3,3.5,3.75,3.75,4,4,4
21,136719,1,2019,7,3,3,4,4,5,5.2999999999999972,6.25,6.25,7,7,7
4,137207,1,2019,7,13,14,14,15,16,18,19,19,20,23,24
4,139806,1,2019,12,8,9,9,11,12.399999999999995,14,15.5,15.5,17,19,19
21,139351,1,2020,1,4,4,5,5,6,6,6.75,6.75,8,9,9
16,139238,1,2019,9,12,13,13,14,14.599999999999996,18,18,18,19,21,21
4,139856,1,2019,11,10,13,14,16,16,17,19,19,20,25,27
10G,135974,1,2019,7,-1,0,0,0,0,1,1.25,1.25,2,2,2
4,137126,0,2019,5,3,5,8,8,13.79999999999999,17,17.5,17.5,19,25.29999999999999,28
4,139823,1,2020,2,1,3,3,5,5,6,7.75,7.75,8,9,10
7,140008,1,2019,9,0,0,0,0,1,2,2.25,2.25,3,5,5
2,136603,0,2019,7,1,1,2,2,3,3,3.75,3.75,4,5,6
4,134486,1,2019,5,6.0000000000000009,7,9,12,12,14,14.75,14.75,15,18,18
4,134491,1,2019,3,10,12,13,15,15,17,17,17,17,18,19
4,139825,1,2019,10,13,14,16.400000000000002,17,19,22,23,23,24,27,29
3,139461,0,2019,9,0.40000000000000008,1,1,1.5,2,2,2.5,2.5,3.2000000000000006,4,4
4,134513,1,2019,4,6,7,9,10,14,15,16.5,16.5,17,18,19
4,137169,1,2019,8,11,15,23,28,30,32,33,33,34,36,38
10G,136024,1,2019,8,2,3,4,5,5.1999999999999975,7,7.5,7.5,10,12,12
16,139240,1,2020,1,1.0000000000000022,3,3,3,4,4,4.5,4.5,10,11,11
4,139778,0,2019,10,5,6,7,8,9,15,18,18,21,25,26
4,134458,0,2019,5,17,17,17,18,19,22,22,22,22,24,25
9,137561,1,2019,6,2,2,3,3,4,5,5.5,5.5,6,6,6
10G,138714,1,2020,2,0,1,1,1,1,1,1.25,1.25,3,3,3
9,140182,1,2019,9,4,5,6,6,9,9,9.25,9.25,11,12,12
1,135834,0,2019,8,0,0,0,0,0,0,0.75,0.75,3,3,3
4,134514,0,2019,2,4,6,7,10,14,16,17,17,17,20,21
4,139743,1,2019,9,7,10,12,13,15,17,19,19,21,36.799999999999912,44
4,134530,1,2019,4,12,14,15,16,17,18,18,18,19,22,23
21,136708,0,2019,8,15.600000000000001,19,19,19,19,19.9,20,20,20,20,20
16,133890,1,2019,2,4,5,5,5,6,8,8.25,8.25,9,11,11
1,133162,0,2019,1,6,6,7,7,7,8,8.25,8.25,9,9,13
4,139825,1,2019,11,6,7,12,13.5,17,21,23,23,23,27,33
1,133002,0,2019,4,0,1,1,1,2,2,2.25,2.25,3,5,6
4,137142,0,2019,8,3,4,4,5,6,7,7.25,7.25,11.800000000000013,14,18
21,134025,0,2019,1,4.2,5,5,5,6,7,7.25,7.25,8,8,8
28,139443,0,2019,11,0,1,2,2,2.3999999999999981,3,3.25,3.25,4,10,10
21,134004,1,2019,3,2.6000000000000045,3,3,5,5,7,8.5,8.5,10,12,13
4,137191,0,2019,7,7,10,14,15,16,18,18,18,19,21,23
4,139859,1,2019,11,15,17,20,21,23,25,25,25,25,27,27
4,134444,0,2019,3,10,13,15,16,18,19,20,20,20,24,25
21,150131,0,2020,4,5,5,5,5,5.2,5.8999999999999995,6.25,6.25,6.6000000000000005,7.6499999999999995,8
16,133798,0,2019,3,1,2,2,2,2,4,4.75,4.75,6,8,12
1,138483,1,2019,9,2,3,3,3,4,5,5.75,5.75,6.600000000000005,8,10
10G,136000,0,2019,5,3,5,5,5,6,6,7.5,7.5,8,10,10
4,139735,1,2019,12,5,6.4999999999999947,8,13,15,17,18,18,19,21,23
1,138369,0,2020,4,0,0,0,1,2,3,3.25,3.25,4.4000000000000039,8,8
4,139667,0,2020,3,6,7,8,9,11,13,13.75,13.75,15,17,21
4,137130,0,2019,8,6,7,7,7,13,16,18,18,19,20,21
4,134411,1,2019,5,7,9,10,10,12,13,14.5,14.5,15,19,21
4,137080,1,2019,6,8,11,12,14,16,19,21,21,22,29,32
4,139773,0,2020,1,8,9,12,15,17,18,19,19,21,26,28
4,139762,0,2019,12,14,15,18,19,19,19,20,20,20,20,20
9,134814,1,2019,2,1,2,2,3,4,5,5.25,5.25,6,9,11
28,135654,0,2019,1,4,4,4.6000000000000005,5,5,5.3,5.75,5.75,6,6,6
4,139776,0,2019,11,5.4000000000000021,7,9,10,10.199999999999996,11,11.75,11.75,13,16,16
4,136985,0,2019,8,6,7,8,11,13,16,17,17,20,24,27
4,137207,1,2019,5,10,14,15,17,18,19,20,20,20,21,22
10A,135924,1,2019,8,2,2,3,3,3,5.4999999999999964,6.25,6.25,7,8,8
1,138358,0,2020,3,1,2,3,4,4,4,4.25,4.25,5,9,10
9,134863,1,2019,2,4,5,5,5,5,5,6.25,6.25,7,8,8
21,134028,0,2019,4,1,1,4,5,5,5,9.25,9.25,10,10,11
10A,133208,1,2019,5,0,3,3,3,4,4,4.5,4.5,5,5,6
4,134391,1,2019,5,7,8.2999999999999972,9,9,15,16,18,18,18,19,21
4,137124,0,2019,7,7,10,11,12,13,16,16.5,16.5,20,23,24
1,151672,0,2020,5,8.8,9,10,10,10,11.299999999999999,12.25,12.25,14,14,14
4,137062,1,2019,6,7,11,15,17,18,19,20,20,21,28,36
1,135787,0,2019,7,0,0,0,0.5,1,1,1.75,1.75,2,2,2
4,139823,1,2020,3,12,12,15,15.5,16,16,17,17,17,18,18
4,134500,1,2019,5,1,1,1,3.5,4,4,4.75,4.75,5,5.2999999999999918,8
4,134459,0,2019,2,8,8,12,14,16,17,18,18,18,20,23
9,134870,0,2019,4,6,9,10,10,10,11,13.75,13.75,14,21,21
3,139486,1,2020,2,0.2,0.3,0.4,0.5,0.6,0.7,0.75,0.75,0.8,0.95,1
4,134458,0,2019,1,8,8,10,10,11,11,12.5,12.5,13,14,15
21,134060,0,2019,4,1.0000000000000018,3.4999999999999991,4,4,4.9999999999999982,5,5.5,5.5,7,7,7
9,137557,0,2019,8,8,8,8,12,12,14,19,19,20,22,22
4,139856,1,2020,1,7,10,11,13,14,18,18,18,20,22,28
4,134442,0,2019,1,8,8,11.000000000000007,14,15,17,17,17,19,23,24
1,138491,1,2020,1,0,1,1,2,2,2,2.75,2.75,3,4,4
10G,133366,0,2019,2,0,1,2,2,3,3,3.75,3.75,4,6,6
4,137198,0,2019,5,7,9,12,13,15,16,17,17,18,19,21
4,139814,1,2020,4,7,8.4999999999999964,11,12,13,13,13.75,13.75,14,14,14
4,139679,0,2020,2,5,7,10,14,16,18,19,19,20,24,28
9,134848,1,2019,1,2,2,3,3,3,5,5.25,5.25,6.4000000000000083,11,11
8,140067,0,2019,11,3,3,3,3,3,3.1999999999999997,3.5,3.5,3.8000000000000003,4,4
1,133040,1,2019,5,3,3,4,4,4,5,5.75,5.75,6,6,8
4,137049,1,2019,5,7,9,10,14,15,17,18,18,19,27.149999999999931,36
4,137120,0,2019,5,6,6,9,10,11,15,17,17,18,19,21
4,139774,0,2020,2,7,9,10,12,13,17,18,18,20,28,31
10A,133246,1,2019,1,1,1,1,2.5,4,4,4.75,4.75,5,5,5
9,140186,1,2019,11,1,4,5,5,5,5,5.25,5.25,7,8,8
4,139824,1,2020,3,2,3,3,4.5,5,7,7.25,7.25,9,11,11
28,139455,1,2020,4,0,0,0,0,0,0,0.5,0.5,1,1.0999999999999983,2
1,135679,0,2019,7,3,4,5,6,7,8,8.75,8.75,9,12,14
16,136565,1,2019,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
21,139314,0,2019,12,1,1,2,2,2,3,3.25,3.25,4,5,10
1,138472,1,2020,3,2,3,4,5,5,6,6.75,6.75,7,12,12
21,136705,0,2019,6,0,1,3,3,3,4,4.25,4.25,6,7,7
4,151820,1,2020,4,9,11,11,12,12,12.099999999999993,13.25,13.25,15,16,16
4,137067,1,2019,8,8,10,11,13,14,25,25.25,25.25,26,27,28
21,139321,0,2020,4,3,3,4,4,6,7,7.75,7.75,8,11,11
7,134669,0,2019,5,0,0,1,1,1,1.5999999999999965,3.5,3.5,4,5,5
9,140194,1,2019,11,0,0,0,0,0,2,2.25,2.25,3,3,3
4,134345,0,2019,5,13,15,15,17,19,20,20,20,21,21,22
4,137041,1,2019,7,7,10,12,13,15,17,17,17,18.800000000000075,29,41
4,137132,0,2019,7,11,12,12,14,15,16,17,17,17,18,20
16,136554,1,2019,8,3,3,4,4,4,5,5.5,5.5,6,6,6
9,134855,1,2019,2,1,4,4,4,4,6,6.5,6.5,8.4000000000000057,11,12
4,134489,1,2019,2,5,6,7,8,8,9,10.25,10.25,12,15,16
1,138445,0,2020,2,4,4,4,4,4,4,4.5,4.5,5,5,5
1,133094,0,2019,3,1,1,2,2,2,3,3.75,3.75,4,5,5
1,138378,0,2019,11,4,5,6,6,7,9,9.75,9.75,11,14,14
10A,138523,0,2020,3,2,3,3,5,5,5,5.25,5.25,6,9,15
3,140948,1,2019,10,0.20000000000000012,1,1,1,1.5999999999999996,2,2.25,2.25,2.8000000000000007,4,4
4,137209,1,2019,7,6,8,10,11,12,13,16.75,16.75,22,28,31
4,139817,1,2019,11,17,19.099999999999998,21,22,22,26.799999999999994,28,28,29,31,32
21,134070,1,2019,2,3,3,3,4,4,4,4.5,4.5,5,5,5
4,137157,1,2019,8,9,13,17,20,21,22,22,22,23,25,28
1,135765,0,2019,8,3,3,3,4,5,5,5.25,5.25,6,6,6
10G,138649,1,2020,4,2,3,3,4,4,4,4.5,4.5,5,6,6
10A,133270,1,2019,4,4,5,5,6,7,8,8.5,8.5,9,9,10
4,139667,0,2019,12,6,7,9,11,13,16.199999999999942,17,17,18,24,30
1,133122,1,2019,2,2,3,4,4,5,5,5.5,5.5,6,7,8
9,137461,0,2019,5,3,4,5,5,6,7,7.5,7.5,8,11,13
10A,138570,0,2020,4,4,4,4,4,4,4,4.75,4.75,5,5,5
4,137011,0,2019,8,7,7,8,9,12,17,20,20,21,25,25
4,139725,1,2019,9,5,8.7999999999999918,11,13,15,16,17,17,18,22.699999999999967,28
4,134322,0,2019,5,6,7,8,12,15,17,17.25,17.25,18,20,24
21,139410,0,2019,10,0,0,2.8000000000000016,3,3,4,4.75,4.75,5,5,5
2,139265,0,2020,1,-1,0,0,0,1,2,2.75,2.75,3,5,5
9,137551,0,2019,8,5,5,7,9,17,18,18,18,18,25,25
28,139440,0,2020,4,0,0,0,0,0,0,0.5,0.5,2,2,2
2,139274,0,2019,12,0,0,0,0,1,2,2.75,2.75,3,5.949999999999994,7
4,137163,1,2019,6,10,12,13,14,16,18,20,20,22,25,28
1,133109,0,2019,3,1,1,1,3,3,3,3.5,3.5,4,6,6
10A,138612,1,2019,11,1,2.7999999999999989,4.2000000000000011,5,5,7,7.5,7.5,8,8,8
4,139806,1,2019,11,6,7,7,8,9,9,9.75,9.75,10,12,12
21,134063,0,2019,2,0,0,0,0,2,2,2.5,2.5,3.0000000000000049,4,5
1,133115,0,2019,3,1.600000000000001,2,2,4,6,7,7.5,7.5,10,12,12
4,139852,0,2019,11,10,11,12,12,16,19,19,19,20,22,23
9,137568,1,2019,5,6,6,7,8,12,13,14.75,14.75,15,18,18
21,139417,1,2020,3,1,2,2,3,3,3,3.25,3.25,4,5,5
9,140212,1,2020,3,4,5,5,5,6,6.0999999999999943,7.5,7.5,9,10,10
4,137117,0,2019,5,3.0000000000000044,4,4,5,11,17,18,18,18,28.249999999999982,29
4,134444,0,2019,1,8,9,10,13,14,16,17,17,18,21,22
28,139459,1,2020,4,0,1.6999999999999995,2,2,3,3,3.5,3.5,5,5,5
21,133995,1,2019,5,9.2000000000000011,17.7,18,18,18,18,18,18,18,18,18
1,135713,1,2019,8,0,1,2,2,3,5,5.5,5.5,6,12,12
4,137206,1,2019,5,10,15,18,20,21,22,22,22,24,26,30
4,137206,1,2019,8,19,21,23,24,25,27,27,27,27.000000000000004,31,31
21,139420,1,2020,1,2,2,3,3,3,3,4.25,4.25,5,5,7
10G,136020,1,2019,7,3,3,8,8,9,37,37,37,37,37,37
16,136491,1,2019,8,2,3,4,5,5,6,6.5,6.5,7,8,12
4,139734,1,2019,9,0,1,1,1,2,2,2.5,2.5,3,4,4
1,138376,0,2020,4,3,3,4,5.5,6,6,6.5,6.5,8,8,8
4,139704,1,2020,4,3,4,5,6,6,7,18,18,18,23,23
4,139775,0,2019,9,4,6,7,8,14,15,15.25,15.25,16,17.249999999999986,19
4,134520,0,2019,4,7,9,11,12.5,13,14,15.25,15.25,16,18,19
3,139463,0,2020,2,1,1,2,2,2,3,3.25,3.25,4,4.2499999999999991,5
1,138459,0,2019,11,6,8.7,9,9,9,9,9.25,9.25,10,10,10
4,137054,1,2019,8,8,10,14,17,18,21,23,23,24,28,38
10A,133252,1,2019,5,5,5,6,6,6,7,10.5,10.5,13,13,13
4,137134,0,2019,7,8,11,13,13,14,16,18,18,18,36,38
1,135726,1,2019,5,1,2,3,4,5,5,5.5,5.5,7,11,13
1,151691,0,2020,4,4,4,4,4,5,8.6999999999999922,11.25,11.25,12,12,12
4,137015,0,2019,5,7,9,11,12,13,16,18,18,18,25,38
1,138504,0,2019,12,4,4,7,7,7,8,8.25,8.25,9,9,9
3,139487,1,2019,11,-0.59999999999999987,0,0,0.5,1,1,1.25,1.25,1.6000000000000003,3.2999999999999994,4
10G,138641,0,2019,9,3,4,4,5,6,7,7.75,7.75,8,11,11
4,134518,0,2019,4,8,9,11,12,14,15,15.5,15.5,17,19,20
4,139748,1,2020,1,8,10,11,12,14,16,17,17,18,27,30
4,139691,0,2019,10,6,7,9,10,13,15,17,17,18,25,31
2,139293,1,2019,11,0,0,0,0,0,1,1.25,1.25,2,4,7
4,139849,0,2019,11,8,10,13,14,14,15,15.5,15.5,16,23.29999999999999,24
4,137137,0,2019,6,4,5,6,8,10,12,12.75,12.75,14,17.149999999999977,26
10A,149322,1,2020,4,2,2,2,4,4.9999999999999982,5,5.25,5.25,6.0000000000000036,7,7
1,133099,0,2019,3,0,0,1,1,2,2,2.25,2.25,5,7,7
10A,138523,0,2020,1,2,3,3,4,5,6,6.5,6.5,7,9,15
16,136570,1,2019,7,3,4,4,5,5,6.5999999999999819,10.5,10.5,13,15,15
16,133863,1,2019,1,4,4,4,4,4.2,4.4,4.5,4.5,4.6,4.9,5
1,133100,0,2019,4,1,2,4,5,5,6,6.25,6.25,7,7,7
2,139267,0,2020,4,-1,0,0,1,2,2,2.25,2.25,4,5,8
4,139754,1,2019,10,6,8,9,11,12,15,17.5,17.5,20,26,27
4,139816,1,2019,11,7.0000000000000018,11,12,13,14,15,15.5,15.5,16,18,19
4,136979,0,2019,6,8,10,11,13,14,17,17,17,19,24,30
4,137171,1,2019,7,6,8,10,13,16,17,18,18,19,21,25
28,139445,1,2019,11,0.6000000000000012,2,2,2,3,3,3.25,3.25,4,6,6
1,138373,0,2020,3,3,5,6,6,8,8,8.25,8.25,10,11,11
10A,135878,1,2019,7,1,2,3,4,5,6,6.5,6.5,7,10,12
9,134792,0,2019,3,6,6.6999999999999922,7,8,9,10,10.75,10.75,12,13,18
1,135818,1,2019,5,2,3,3,3,3,3,3.75,3.75,5.8000000000000078,7,8
4,136976,0,2019,8,5,7,10,11,14,17,18,18,18,23,25
4,139817,1,2020,4,6,10,15,16,16,17,17,17,17,19,19
4,134487,1,2019,5,10,11,13,16,17.599999999999994,22,23,23,23,23,23
16,136571,1,2019,6,1,1,2,2,3,3,4.25,4.25,5,11,12
